"Authors","Author full names","Author(s) ID","Title","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Page count","Cited by","DOI","Link","Publisher","Document Type","Publication Stage","Open Access","Source","EID"
"Lamontagne J.R.; Stedinger J.R.","Lamontagne, J.R. (43261406800); Stedinger, J.R. (35576145900)","43261406800; 35576145900","Generating synthetic streamflow forecasts with specified precision","2018","Journal of Water Resources Planning and Management","144","4","04018007","","","","14","10.1061/(ASCE)WR.1943-5452.0000915","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85040925639&doi=10.1061%2f%28ASCE%29WR.1943-5452.0000915&partnerID=40&md5=9a0e813a228b23ae7d8de476d545eb8c","American Society of Civil Engineers (ASCE)","Article","Final","","Scopus","2-s2.0-85040925639"
"Jamali A.A.; Randhir T.O.; Nosrati J.","Jamali, Ali Akbar (36630557000); Randhir, Timothy O. (6603501210); Nosrati, Jamshid (57202435586)","36630557000; 6603501210; 57202435586","Site suitability analysis for subsurface dams using Boolean and fuzzy logic in arid watersheds","2018","Journal of Water Resources Planning and Management","144","8","04018047","","","","25","10.1061/(ASCE)WR.1943-5452.0000947","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85048340642&doi=10.1061%2f%28ASCE%29WR.1943-5452.0000947&partnerID=40&md5=cc46595c241997bfaab15324935e91bc","American Society of Civil Engineers (ASCE)","Article","Final","","Scopus","2-s2.0-85048340642"
"Kumar S.; Moglen G.E.; Godrej A.N.; Grizzard T.J.; Post H.E.","Kumar, Saurav (57209548109); Moglen, Glenn E. (6603793706); Godrej, Adil N. (6508275164); Grizzard, Thomas J. (7003993598); Post, Harold E. (57195934543)","57209548109; 6603793706; 6508275164; 7003993598; 57195934543","Trends in water yield under climate change and urbanization in the US Mid-Atlantic region","2018","Journal of Water Resources Planning and Management","144","8","05018009","","","","8","10.1061/(ASCE)WR.1943-5452.0000937","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85047250023&doi=10.1061%2f%28ASCE%29WR.1943-5452.0000937&partnerID=40&md5=cc00ca7cc70351492cfec0147ffad8e6","American Society of Civil Engineers (ASCE)","Article","Final","","Scopus","2-s2.0-85047250023"
"Brentan B.; Meirelles G.; Luvizotto E., Jr.; Izquierdo J.","Brentan, Bruno (55898255600); Meirelles, Gustavo (57195289413); Luvizotto, Edevar (6505901432); Izquierdo, Joaquín (7102685422)","55898255600; 57195289413; 6505901432; 7102685422","Joint operation of pressure-reducing valves and pumps for improving the efficiency of water distribution systems","2018","Journal of Water Resources Planning and Management","144","9","04018055","","","","23","10.1061/(ASCE)WR.1943-5452.0000974","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85049304235&doi=10.1061%2f%28ASCE%29WR.1943-5452.0000974&partnerID=40&md5=d77e812bc30c02280aa292dc3a241bd1","American Society of Civil Engineers (ASCE)","Article","Final","All Open Access; Green Open Access","Scopus","2-s2.0-85049304235"
"Díaz S.; Mínguez R.; González J.; Savic D.","Díaz, Sarai (57188870707); Mínguez, Roberto (6602957336); González, Javier (57193352394); Savic, Dragan (35580202000)","57188870707; 6602957336; 57193352394; 35580202000","Explicit expressions for state estimation sensitivity analysis in water systems","2018","Journal of Water Resources Planning and Management","144","4","06018001","","","","8","10.1061/(ASCE)WR.1943-5452.0000914","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85041202480&doi=10.1061%2f%28ASCE%29WR.1943-5452.0000914&partnerID=40&md5=3b34d2ea23755830b48ce0e79a458b38","American Society of Civil Engineers (ASCE)","Article","Final","All Open Access; Green Open Access","Scopus","2-s2.0-85041202480"
"Uber J.G.; Boccelli D.L.; Hatchett S.; Kapelan Z.; Saldarriaga J.; Simpson A.R.; Tryby M.E.; van Zyl J.E.","Uber, James G. (7003974477); Boccelli, Dominic L. (6602216194); Hatchett, Sam (35114939100); Kapelan, Zoran (8273940200); Saldarriaga, Juan (23092053200); Simpson, Angus R. (7402780493); Tryby, Michael E. (6506418149); van Zyl, Jakobus E. (12242479800)","7003974477; 6602216194; 35114939100; 8273940200; 23092053200; 7402780493; 6506418149; 12242479800","Let's get moving and write software: An open source project for EPANET","2018","Journal of Water Resources Planning and Management","144","4","01818001","","","","5","10.1061/(ASCE)WR.1943-5452.0000918","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85041609944&doi=10.1061%2f%28ASCE%29WR.1943-5452.0000918&partnerID=40&md5=5a530f3d8b24978653b703ea04cff095","American Society of Civil Engineers (ASCE)","Editorial","Final","","Scopus","2-s2.0-85041609944"
"Lenhart C.F.; Smith D.J.; Lewandowski A.; Belmont P.; Gunderson L.; Nieber J.L.","Lenhart, Christian F. (26536223800); Smith, David J. (57200328129); Lewandowski, Ann (36137376500); Belmont, Patrick (23003260900); Gunderson, Larry (57202026174); Nieber, John L. (7004211884)","26536223800; 57200328129; 36137376500; 23003260900; 57202026174; 7004211884","Assessment of stream restoration for reduction of sediment in a large agricultural watershed","2018","Journal of Water Resources Planning and Management","144","7","04018032","","","","7","10.1061/(ASCE)WR.1943-5452.0000908","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85046880463&doi=10.1061%2f%28ASCE%29WR.1943-5452.0000908&partnerID=40&md5=8e628b968be5fb11e9736ac2bc3ebdd3","American Society of Civil Engineers (ASCE)","Article","Final","","Scopus","2-s2.0-85046880463"
"Faust K.M.; Hernandez S.; Anderson J.","Faust, Kasey M. (55803401200); Hernandez, Salvador (57070746100); Anderson, Jason (57194110651)","55803401200; 57070746100; 57194110651","Willingness to pay for perceived increased costs of water and wastewater service in shrinking US cities: A latent class approach","2018","Journal of Water Resources Planning and Management","144","7","04018033","","","","8","10.1061/(ASCE)WR.1943-5452.0000946","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85046868733&doi=10.1061%2f%28ASCE%29WR.1943-5452.0000946&partnerID=40&md5=75f22cde1fd7591348f4b5784aab51e7","American Society of Civil Engineers (ASCE)","Article","Final","","Scopus","2-s2.0-85046868733"
"Anghileri D.; Castelletti A.; Burlando P.","Anghileri, Daniela (55114727000); Castelletti, Andrea (6504550849); Burlando, Paolo (6603823606)","55114727000; 6504550849; 6603823606","Alpine hydropower in the decline of the nuclear era: Trade-offbetween revenue and production in the Swiss Alps","2018","Journal of Water Resources Planning and Management","144","8","04018037","","","","8","10.1061/(ASCE)WR.1943-5452.0000944","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85047264246&doi=10.1061%2f%28ASCE%29WR.1943-5452.0000944&partnerID=40&md5=1947ebecf2751a086461b252daaedee0","American Society of Civil Engineers (ASCE)","Article","Final","","Scopus","2-s2.0-85047264246"
"Ganjidoost A.; Knight M.A.; Unger A.J.A.; Haas C.T.","Ganjidoost, A. (56941000100); Knight, M.A. (26646641600); Unger, A.J.A. (7006150172); Haas, C.T. (7202620442)","56941000100; 26646641600; 7006150172; 7202620442","Benchmark performance indicators for utility water and wastewater pipelines infrastructure","2018","Journal of Water Resources Planning and Management","144","3","04018003","","","","15","10.1061/(ASCE)WR.1943-5452.0000890","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85040243567&doi=10.1061%2f%28ASCE%29WR.1943-5452.0000890&partnerID=40&md5=9cb2a89126d63df78a6309cca6199af5","American Society of Civil Engineers (ASCE)","Article","Final","","Scopus","2-s2.0-85040243567"
"Jeong H.; Ha S.; Kim H.","Jeong, Hoyoung (57210509076); Ha, Sooji (57190794058); Kim, Hyoungkwan (23004894100)","57210509076; 57190794058; 23004894100","Flood protection cost allocation using cooperative game theory for adapting infrastructure to climate change","2018","Journal of Water Resources Planning and Management","144","4","04018010","","","","11","10.1061/(ASCE)WR.1943-5452.0000920","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85041514910&doi=10.1061%2f%28ASCE%29WR.1943-5452.0000920&partnerID=40&md5=0e52b4126d71943bf9afd8ed16c9c7bf","American Society of Civil Engineers (ASCE)","Article","Final","","Scopus","2-s2.0-85041514910"
"Xiao Y.; Fang L.; Hipel K.W.","Xiao, Yi (56739630500); Fang, Liping (7402469493); Hipel, Keith W. (7004703484)","56739630500; 7402469493; 7004703484","Agent-based modeling approach to investigating the impact of water demand management","2018","Journal of Water Resources Planning and Management","144","3","04018006","","","","18","10.1061/(ASCE)WR.1943-5452.0000907","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85040613517&doi=10.1061%2f%28ASCE%29WR.1943-5452.0000907&partnerID=40&md5=4d7245ce42456617357a01b95fd2d271","American Society of Civil Engineers (ASCE)","Article","Final","All Open Access; Green Open Access","Scopus","2-s2.0-85040613517"
"Khan R.; Nguyen T.H.; Shisler J.; Lin L.-S.; Jutla A.; Colwell R.","Khan, Rakibul (56947046100); Nguyen, Thanh H. (55286751400); Shisler, Joanna (35565200200); Lin, Lian-Shin (57223725975); Jutla, Antarpreet (16309699700); Colwell, Rita (7203000370)","56947046100; 55286751400; 35565200200; 57223725975; 16309699700; 7203000370","Evaluation of risk of cholera after a natural disaster: Lessons learned from the 2015 Nepal earthquake","2018","Journal of Water Resources Planning and Management","144","8","04018044","","","","9","10.1061/(ASCE)WR.1943-5452.0000929","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85047860969&doi=10.1061%2f%28ASCE%29WR.1943-5452.0000929&partnerID=40&md5=3fa4e05235d2ab5cfec9ab6663026b08","American Society of Civil Engineers (ASCE)","Article","Final","","Scopus","2-s2.0-85047860969"
"Fecarotta O.; Ramos H.M.; Derakhshan S.; Del Giudice G.; Carravetta A.","Fecarotta, Oreste (36503779200); Ramos, Helena M. (35568240000); Derakhshan, Shahram (23090232800); Del Giudice, Giuseppe (58044921800); Carravetta, Armando (56521531900)","36503779200; 35568240000; 23090232800; 58044921800; 56521531900","Fine tuning a PAT hydropower plant in a water supply network to improve system effectiveness","2018","Journal of Water Resources Planning and Management","144","8","04018038","","","","39","10.1061/(ASCE)WR.1943-5452.0000961","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85046035010&doi=10.1061%2f%28ASCE%29WR.1943-5452.0000961&partnerID=40&md5=a6f2c1bf0395bcbbaa118305c18513ea","American Society of Civil Engineers (ASCE)","Article","Final","","Scopus","2-s2.0-85046035010"
"Lifshitz R.; Ostfeld A.","Lifshitz, Ron (57194657914); Ostfeld, Avi (7005595203)","57194657914; 7005595203","Clustering for analysis of water distribution systems","2018","Journal of Water Resources Planning and Management","144","5","04018016","","","","11","10.1061/(ASCE)WR.1943-5452.0000917","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85042544238&doi=10.1061%2f%28ASCE%29WR.1943-5452.0000917&partnerID=40&md5=a589aa201dc1364cbdd7448b1599b2cb","American Society of Civil Engineers (ASCE)","Article","Final","","Scopus","2-s2.0-85042544238"
"Du K.; Ding R.-Y.; Wang Z.-H.; Song Z.-G.; Xu B.-F.; Zhou M.; Bai Y.; Zhang J.","Du, Kun (55778036200); Ding, Rong-Yi (57201856003); Wang, Zhi-Hao (57192441315); Song, Zhi-Gang (41961674400); Xu, Bing-Feng (55898778500); Zhou, Ming (57198736335); Bai, Yun (55461096500); Zhang, Jin (56276628400)","55778036200; 57201856003; 57192441315; 41961674400; 55898778500; 57198736335; 55461096500; 56276628400","Direct inversion algorithm for pipe resistance coefficient calibration of water distribution systems","2018","Journal of Water Resources Planning and Management","144","7","04018027","","","","5","10.1061/(ASCE)WR.1943-5452.0000948","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85046280973&doi=10.1061%2f%28ASCE%29WR.1943-5452.0000948&partnerID=40&md5=4ad1f91f294f74616a19159a01adb47d","American Society of Civil Engineers (ASCE)","Article","Final","","Scopus","2-s2.0-85046280973"
"Sankary N.; Ostfeld A.","Sankary, Nathan (56709591700); Ostfeld, Avi (7005595203)","56709591700; 7005595203","Multiobjective optimization of inline mobile and fixed wireless sensor networks under conditions of demand uncertainty","2018","Journal of Water Resources Planning and Management","144","8","04018043","","","","16","10.1061/(ASCE)WR.1943-5452.0000930","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85047743635&doi=10.1061%2f%28ASCE%29WR.1943-5452.0000930&partnerID=40&md5=114917a06ddab0e70079d36660b5bbae","American Society of Civil Engineers (ASCE)","Article","Final","","Scopus","2-s2.0-85047743635"
"Zheng F.; Du J.; Diao K.; Zhang T.; Yu T.; Shao Y.","Zheng, Feifei (43262232400); Du, Jiawen (57200435820); Diao, Kegong (35223166800); Zhang, Tuqiao (7404373750); Yu, Tingchao (8945378600); Shao, Yu (35761327400)","43262232400; 57200435820; 35223166800; 7404373750; 8945378600; 35761327400","Investigating effectiveness of sensor placement strategies in contamination detection within water distribution systems","2018","Journal of Water Resources Planning and Management","144","4","06018003","","","","16","10.1061/(ASCE)WR.1943-5452.0000919","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85041309134&doi=10.1061%2f%28ASCE%29WR.1943-5452.0000919&partnerID=40&md5=224b833e56cded99d866295a2bcf67aa","American Society of Civil Engineers (ASCE)","Article","Final","","Scopus","2-s2.0-85041309134"
"Seo S.B.; Mahinthakumar G.; Sankarasubramanian A.; Kumar M.","Seo, S.B. (56275693500); Mahinthakumar, G. (6602708612); Sankarasubramanian, A. (6603489730); Kumar, M. (57211647641)","56275693500; 6602708612; 6603489730; 57211647641","Conjunctive management of surface water and groundwater resources under drought conditions using a fully coupled hydrological model","2018","Journal of Water Resources Planning and Management","144","9","04018060","","","","28","10.1061/(ASCE)WR.1943-5452.0000978","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85050155759&doi=10.1061%2f%28ASCE%29WR.1943-5452.0000978&partnerID=40&md5=31c5609f6284b1e000bba9229a983b0c","American Society of Civil Engineers (ASCE)","Article","Final","","Scopus","2-s2.0-85050155759"
"Blinco L.J.; Simpson A.R.; Lambert M.F.; Marchi A.","Blinco, Lisa J. (56991196700); Simpson, Angus R. (7402780493); Lambert, Martin F. (24923543300); Marchi, Angela (35307313800)","56991196700; 7402780493; 24923543300; 35307313800","Optimization of pumping costs and harvested volume for a stormwater harvesting system","2018","Journal of Water Resources Planning and Management","144","8","05018011","","","","1","10.1061/(ASCE)WR.1943-5452.0000968","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85048335874&doi=10.1061%2f%28ASCE%29WR.1943-5452.0000968&partnerID=40&md5=99be92db550600b602d65a697e9152a7","American Society of Civil Engineers (ASCE)","Article","Final","","Scopus","2-s2.0-85048335874"
"Duviella E.; Doniec A.; Nouasse H.","Duviella, Eric (14519049600); Doniec, Arnaud (24070671100); Nouasse, Houda (55371396400)","14519049600; 24070671100; 55371396400","Adaptive water-resource allocation planning of inland waterways in the context of global change","2018","Journal of Water Resources Planning and Management","144","9","04018059","","","","10","10.1061/(ASCE)WR.1943-5452.0000970","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85049783794&doi=10.1061%2f%28ASCE%29WR.1943-5452.0000970&partnerID=40&md5=72a0d41ca47636cb1253b9b57ffa98d2","American Society of Civil Engineers (ASCE)","Article","Final","","Scopus","2-s2.0-85049783794"
"Ohab-Yazdi S.A.; Ahmadi A.","Ohab-Yazdi, Sayed Ali (57126235800); Ahmadi, Azadeh (25030378200)","57126235800; 25030378200","Closure to ""Design and evaluation of irrigation water pricing policies for enhanced water use efficiency"" by Sayed Ali Ohab-Yazdi and Azadeh Ahmadi","2018","Journal of Water Resources Planning and Management","144","4","07018002","","","","5","10.1061/(ASCE)WR.1943-5452.0000610","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85041194576&doi=10.1061%2f%28ASCE%29WR.1943-5452.0000610&partnerID=40&md5=8c34dd10cbfd9741ef4c0216068a3dce","American Society of Civil Engineers (ASCE)","Note","Final","","Scopus","2-s2.0-85041194576"
"Kandasamy V.P.V.; Sinha S.K.","Kandasamy, Vivek Prasad Velayutham (57195921867); Sinha, Sunil K. (55450502300)","57195921867; 55450502300","Stormwater pipe performance index using fuzzy inference method","2018","Journal of Water Resources Planning and Management","144","10","04018062","","","","7","10.1061/(ASCE)WR.1943-5452.0000967","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85050264279&doi=10.1061%2f%28ASCE%29WR.1943-5452.0000967&partnerID=40&md5=3654746618d24ee466105788b03f43ef","American Society of Civil Engineers (ASCE)","Article","Final","","Scopus","2-s2.0-85050264279"
"Mozenter Z.D.; Yates A.J.; Schnier K.E.; Hughes J.A.; Characklis G.W.","Mozenter, Zachary D. (57200451320); Yates, Andrew J. (7202620663); Schnier, Kurt E. (57204376347); Hughes, Jeffrey A. (55346696700); Characklis, Gregory W. (6603397589)","57200451320; 7202620663; 57204376347; 55346696700; 6603397589","Understanding water utility attitudes toward water transfers and risk: Pretest results","2018","Journal of Water Resources Planning and Management","144","4","06018002","","","","2","10.1061/(ASCE)WR.1943-5452.0000895","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85041369628&doi=10.1061%2f%28ASCE%29WR.1943-5452.0000895&partnerID=40&md5=73fe3d792eb230b9f4affb04fa523aa5","American Society of Civil Engineers (ASCE)","Article","Final","","Scopus","2-s2.0-85041369628"
